일련번호,접수일자,관할기관,로드킬_위도,로드킬_경도,가까운_관측소_번호,가까운_관측소_이름,거리_km,관측소_운영여부,평균기온,강수량
3276,2021-11-02,충남 당진시,36.91341756,126.6441111,129,서산(농),20.38,True,1.1,4.7
3277,2021-11-02,경기 용인시 처인구,37.21275286,127.2323236,119,수원,22.85,True,1.3,3.8
3278,2021-11-02,충남 당진시,37.00743229,126.550201,129,서산(농),26.43,True,1.1,4.7
3279,2021-11-02,제주특별자치도 제주시,33.39024619,126.2371814,185,고산,12.76,True,8.7,11.6
3280,2021-11-02,충남 천안시 동남구,36.73597535,127.1270138,232,천안,15.05,True,0.7,2.9
3281,2021-11-02,경기 용인시 처인구,37.13989961,127.1781642,119,수원,22.55,True,1.3,3.8
3282,2021-11-02,대구 달서구,35.85446751,128.5192943,143,대구,9.61,True,1.7,3.6
3283,2021-11-02,경기 군포시,37.33676018,126.9335991,119,수원,8.5,True,1.3,3.8
3284,2021-11-02,경기 화성시,37.21016681,127.064451,119,수원,9.84,True,1.3,3.8
3285,2021-11-02,충남 아산시,36.80240981,127.0172447,232,천안,24.93,True,0.7,2.9
3286,2021-11-02,경기 부천시,37.49148805,126.7503348,112,인천,11.17,True,2.1,4.5
3287,2021-11-02,전남 나주시,35.02886846,126.8038394,156,광주,17.9,True,0.8,2.4
3288,2021-11-02,경기 안성시,37.14473705,127.4368057,203,이천,13.91,True,0.7,1.8
3289,2021-11-02,경기 안성시,37.14084863,127.4366947,203,이천,14.33,True,0.7,1.8
3290,2021-11-02,경북 구미시,36.1994518,128.3931021,279,구미,10.05,True,0.8,2.3
3291,2021-11-02,경기 부천시,37.48001745,126.7628339,112,인천,12.17,True,2.1,4.5
3292,2021-11-02,경기 광주시,37.46527939,127.3234464,202,양평,15.32,True,0.8,2.2
3293,2021-11-02,서울 동대문구,37.57964981,127.0746618,108,서울,9.64,True,1.7,3.5
3294,2021-11-03,경기 부천시,37.53001154,126.7729704,112,인천,14.3,True,1.7,3.4
3295,2021-11-03,인천 남동구,37.45149249,126.7258661,112,인천,9.38,True,1.7,3.4
3296,2021-11-03,경기 화성시,37.21849994,127.1094187,119,수원,12.51,True,1.1,4.0
3297,2021-11-03,경기 화성시,37.21721649,126.7843392,119,수원,18.81,True,1.1,4.0
3298,2021-11-03,경기 시흥시,37.45615999,126.8043583,112,인천,16.02,True,1.7,3.4
3299,2021-11-03,경기 화성시,37.24904694,126.8397773,119,수원,13.14,True,1.1,4.0
3300,2021-11-03,전북 정읍시,35.6916242,126.8780655,245,정읍,14.69,True,0.9,3.3
3301,2021-11-03,전남 고흥군,34.54090726,127.3306631,262,고흥,9.97,True,1.2,3.9
3302,2021-11-03,,34.53796311,127.3275524,262,고흥,10.12,True,1.2,3.9
3303,2021-11-03,강원 영월군,37.11570536,128.5240074,121,영월,9.38,True,0.6,2.8
3304,2021-11-03,충남 예산군,36.69511097,126.6623097,177,홍성,4.75,True,0.6,2.8
3305,2021-11-03,전남 순천시,34.91411683,127.5364677,266,광양시,14.49,True,0.8,2.6
3306,2021-11-03,대구 달서구,35.83569251,128.548681,143,대구,8.39,True,1.4,4.5
3307,2021-11-03,경기 성남시 중원구,37.43444693,127.1659071,108,서울,23.31,True,1.5,3.7
3308,2021-11-03,서울 중랑구,37.61870075,127.0824099,108,서울,11.54,True,1.5,3.7
3309,2021-11-03,,37.13883619,126.7312354,119,수원,26.95,True,1.1,4.0
3310,2021-11-03,,37.1299482,126.7211811,119,수원,28.24,True,1.1,4.0
3311,2021-11-03,충남 공주시,36.44584485,127.1937931,239,세종,6.3,True,0.7,3.3
3312,2021-11-03,경기 의정부시,37.71849346,127.046105,108,서울,17.82,True,1.5,3.7
3313,2021-11-03,경기 구리시,37.63703277,127.1334044,108,서울,16.47,True,1.5,3.7
3314,2021-11-03,전남 담양군,35.32905802,126.9787875,254,순창군,14.38,True,1.2,5.8
3315,2021-11-03,부산 기장군,35.33851297,129.1669147,257,양산시,13.76,True,0.9,2.9
3316,2021-11-03,경기 안양시 만안구,37.38814264,126.9239319,119,수원,13.98,True,1.1,4.0
3317,2021-11-03,경기 남양주시,37.61067591,127.1901774,108,서울,20.25,True,1.5,3.7
3318,2021-11-03,경기 하남시,37.52832437,127.1646823,108,서울,18.18,True,1.5,3.7
3319,2021-11-03,경남 김해시,35.23671215,128.7772039,255,북창원,9.57,True,0.7,2.9
3320,2021-11-04,경기 고양시 일산서구,37.66149463,126.7250825,112,인천,22.26,True,1.8,6.1
3321,2021-11-04,부산 금정구,35.23563512,129.1088952,257,양산시,11.34,True,1.2,2.7
3322,2021-11-04,세종특별자치시 세종시,36.64929385,127.2655584,629,세종전의,7.41,False,,
3323,2021-11-04,경기 화성시,37.23513348,126.9244917,119,수원,6.79,True,0.9,2.3
3324,2021-11-04,경북 군위군,36.1483523,128.6866313,278,의성,23.1,True,0.5,2.8
3325,2021-11-04,경기 가평군,37.65009281,127.4639274,202,양평,18.16,True,0.5,2.0
3326,2021-11-04,경기 가평군,37.65006503,127.4636774,202,양평,18.16,True,0.5,2.0
3327,2021-11-04,경기 양평군,37.51169267,127.4461276,202,양평,4.98,True,0.5,2.0
3328,2021-11-04,경기 파주시,37.86569246,126.7575457,99,파주,2.38,True,0.5,2.7
3329,2021-11-04,경기 고양시 일산서구,37.67240966,126.7082505,112,인천,22.86,True,1.8,6.1
3330,2021-11-04,서울 관악구,37.48343625,126.9050144,108,서울,11.15,True,1.3,2.7
3331,2021-11-04,경기 수원시 권선구,37.25149458,127.0345917,119,수원,4.94,True,0.9,2.3
3332,2021-11-04,대구 달서구,35.81802744,128.5217118,143,대구,11.52,True,1.1,4.3
3333,2021-11-04,경기 이천시,37.22242139,127.3991127,203,이천,8.84,True,0.5,1.4
3334,2021-11-04,서울 동작구,37.51457175,126.9274558,108,서울,7.17,True,1.3,2.7
3335,2021-11-04,경기 구리시,37.64125458,127.1390148,108,서울,17.12,True,1.3,2.7
3336,2021-11-04,경남 창원시 진해구,35.1114225,128.8390627,253,김해시,13.98,True,1.8,4.3
3337,2021-11-04,,37.04990828,127.053651,119,수원,25.46,True,0.9,2.3
3338,2021-11-04,전북 부안군,35.68562227,126.7243859,243,부안,4.94,True,0.9,3.0
3339,2021-11-04,경기 화성시,37.16847107,126.7084035,119,수원,27.1,True,0.9,2.3
3340,2021-11-05,울산 남구,35.51774446,129.3063966,152,울산,7.63,True,1.4,3.7
3341,2021-11-05,경기 용인시 처인구,37.11184629,127.1136713,119,수원,21.16,True,0.9,3.2
3342,2021-11-05,경기 화성시,37.26704505,126.8559975,119,수원,11.46,True,0.9,3.2
3343,2021-11-05,인천 서구,37.60158478,126.6970036,112,인천,15.17,True,1.7,3.1
3344,2021-11-05,충북 충주시,36.88469471,127.9546799,127,충주,9.54,True,0.5,1.5
3345,2021-11-05,경기 성남시 분당구,37.4093937,127.1259394,119,수원,19.67,True,0.9,3.2
3346,2021-11-05,경기 안양시 만안구,37.42847061,126.8985166,108,서울,16.97,True,1.5,2.7
3347,2021-11-05,부산 강서구,35.2219117,128.9583541,253,김해시,6.2,True,0.9,2.6
3348,2021-11-05,경기 시흥시,37.38355885,126.8672153,119,수원,16.19,True,0.9,3.2
3349,2021-11-05,경남 거제시,34.87439098,128.6288943,294,거제,2.7,True,0.5,1.8
3350,2021-11-05,경기 수원시 장안구,37.32020735,126.973429,119,수원,5.43,True,0.9,3.2
3351,2021-11-05,전북 고창군,35.42084422,126.4824712,172,고창,13.3,True,1.1,3.7
3352,2021-11-05,충남 당진시,36.96485651,126.6861612,129,서산(농),27.17,True,1.2,3.5
3353,2021-11-05,경남 창원시 마산합포구,35.19951802,128.5561145,155,창원,3.6,True,1.0,2.8
3354,2021-11-05,울산 울주군,35.61697786,129.0498067,152,울산,26.04,True,1.4,3.7
3355,2021-11-05,충남 아산시,36.7077538,126.9731127,177,홍성,26.06,True,0.4,1.9
3356,2021-11-05,경기 이천시,37.10488286,127.5510736,203,이천,18.66,True,0.4,1.3
3357,2021-11-05,충남 아산시,36.70447665,126.9864448,177,홍성,27.15,True,0.4,1.9
3358,2021-11-05,경기 파주시,37.72687721,126.8184048,99,파주,18.26,True,0.6,2.0
3359,2021-11-05,서울 중구,37.56528938,127.0156402,108,서울,4.44,True,1.5,2.7
3360,2021-11-05,경기 화성시,37.18258014,126.6895993,119,수원,28.02,True,0.9,3.2
3361,2021-11-05,강원 원주시,37.35338797,127.9515277,114,원주,1.82,True,0.4,1.2
3362,2021-11-05,경남 양산시,35.32973305,128.9973752,257,양산시,3.23,True,1.1,3.0
3363,2021-11-05,충남 공주시,36.46445202,127.0978018,239,세종,13.31,True,0.6,2.1
3364,2021-11-05,충남 공주시,36.46497974,127.0983573,239,세종,13.25,True,0.6,2.1
3365,2021-11-05,부산 부산진구,35.15403293,129.0717343,159,부산,6.57,True,1.7,3.3
3366,2021-11-05,충남 태안군,36.60836531,126.3068742,129,서산(농),24.94,True,1.2,3.5
3367,2021-11-05,충남 태안군,36.61178162,126.3104015,129,서산(농),24.45,True,1.2,3.5
3368,2021-11-05,충남 예산군,36.62645133,126.589402,177,홍성,9.43,True,0.4,1.9
3369,2021-11-05,경기 시흥시,37.43877308,126.7963874,112,인천,15.74,True,1.7,3.1
3370,2021-11-05,경남 합천군,35.44445208,128.051322,289,산청,15.99,True,0.5,1.9
3371,2021-11-05,경기 용인시 처인구,37.29968659,127.2239053,119,수원,21.33,True,0.9,3.2
3372,2021-11-05,경기 화성시,37.23024306,126.8051701,119,수원,16.61,True,0.9,3.2
3373,2021-11-05,경기 화성시,37.22521575,126.7974766,119,수원,17.43,True,0.9,3.2
3374,2021-11-05,경기 이천시,37.2892185,127.3807237,203,이천,9.58,True,0.4,1.3
3375,2021-11-05,인천 계양구,37.57447722,126.7103642,112,인천,13.14,True,1.7,3.1
3376,2021-11-06,경남 진주시,35.18253968,128.1086569,192,진주,6.58,True,0.7,3.6
3377,2021-11-06,전남 화순군,34.91166325,126.9888804,260,장흥,25.57,True,2.0,5.7
3378,2021-11-06,경기 화성시,37.12692574,126.9991819,119,수원,16.21,True,1.0,3.0
3379,2021-11-06,경기 성남시 분당구,37.38936729,127.0668624,119,수원,14.88,True,1.0,3.0
3380,2021-11-06,충북 옥천군,36.34014126,127.524542,133,대전,14.1,True,1.3,4.4
3381,2021-11-06,충남 천안시 서북구,36.8999012,127.1947805,232,천안,17.6,True,0.7,3.0
3382,2021-11-06,충남 천안시 서북구,36.89520732,127.1949195,232,천안,17.14,True,0.7,3.0
3383,2021-11-06,충남 예산군,36.62747901,126.5906518,177,홍성,9.28,True,0.4,2.3
3384,2021-11-06,경북 김천시,35.91764431,127.9691224,284,거창,28.33,True,0.8,3.5
3385,2021-11-06,경기 수원시 영통구,37.24113496,127.0475907,119,수원,6.51,True,1.0,3.0
3386,2021-11-06,경기 광주시,37.42456185,127.3088934,202,양평,17.86,True,0.5,1.9
3387,2021-11-06,경기 용인시 처인구,37.13542852,127.2108834,119,수원,25.12,True,1.0,3.0
3388,2021-11-06,충북 보은군,36.49084908,127.7287128,226,보은,0.61,True,0.7,3.8
3389,2021-11-06,세종특별자치시 세종시,36.43423678,127.2861734,239,세종,6.79,True,0.9,3.0
3390,2021-11-06,제주특별자치도 서귀포시,33.27160022,126.6708937,189,서귀포,10.22,True,3.1,5.3
3391,2021-11-06,충남 부여군,36.18714524,126.7092632,235,보령,20.69,True,1.7,3.2
3392,2021-11-06,충남 부여군,36.20969896,126.7598688,236,부여,16.03,True,1.2,4.3
3393,2021-11-06,인천 강화군,37.68709698,126.4084183,201,강화,4.03,True,0.9,2.2
3394,2021-11-06,충남 아산시,36.88267527,126.8701179,177,홍성,29.84,True,0.4,2.3
3395,2021-11-06,경남 양산시,35.36848109,129.1366389,257,양산시,12.56,True,1.9,4.4
3396,2021-11-06,제주특별자치도 제주시,33.46807578,126.5707874,184,제주,6.38,True,3.8,7.3
3397,2021-11-06,대전 유성구,36.36313548,127.3565297,133,대전,1.71,True,1.3,4.4
3398,2021-11-06,서울 강서구,37.54917667,126.8176322,108,서울,13.29,True,1.6,2.8
3399,2021-11-06,전북 익산시,36.00986624,127.0129332,146,전주,21.0,True,1.4,3.3
3400,2021-11-06,울산 울주군,35.54837593,129.1063311,152,울산,21.0,True,2.2,4.9
3401,2021-11-06,전남 신안군,34.7738598,126.1337146,165,목포,23.14,True,2.1,4.5
3402,2021-11-06,인천 연수구,37.42005108,126.6807603,112,인천,8.09,True,2.3,4.3
3403,2021-11-06,경남 진주시,35.2068424,128.1106839,192,진주,8.01,True,0.7,3.6
3404,2021-11-06,인천 계양구,37.52617806,126.7385572,112,인천,11.38,True,2.3,4.3
3405,2021-11-06,전남 담양군,35.21007218,126.9800682,156,광주,9.04,True,1.7,3.6
3406,2021-11-06,전남 담양군,35.20568388,126.9837624,156,광주,9.13,True,1.7,3.6
3407,2021-11-06,전남 담양군,35.20501731,126.9852067,156,광주,9.23,True,1.7,3.6
3408,2021-11-06,대구 달성군,35.69765168,128.4582489,143,대구,25.4,True,1.7,5.0
3409,2021-11-07,전북 전주시 덕진구,35.86010894,127.1588955,146,전주,4.32,True,1.8,4.8
3410,2021-11-07,충북 옥천군,36.32431022,127.5467626,133,대전,16.52,True,2.7,6.3
3411,2021-11-07,대전 대덕구,36.42857318,127.4191053,133,대전,7.57,True,2.7,6.3
3412,2021-11-07,,37.1778603,126.792034,119,수원,20.08,True,2.1,5.5
3413,2021-11-07,,37.16727815,126.7861459,119,수원,21.15,True,2.1,5.5
3414,2021-11-07,충남 아산시,36.77094075,126.9808602,232,천안,27.79,True,2.1,5.5
3415,2021-11-07,강원 인제군,38.11552526,128.3591595,211,인제,17.91,True,1.5,3.7
3416,2021-11-07,전북 무주군,35.97418971,127.7810554,238,금산,30.62,True,1.3,4.0
3417,2021-11-07,경남 창원시 진해구,35.12989009,128.7058524,255,북창원,11.17,True,1.2,4.5
3418,2021-11-07,대구 북구,35.95026227,128.5520385,143,대구,9.42,True,1.9,6.0
3419,2021-11-07,강원 평창군,37.31804186,128.5158077,217,정선군,15.42,True,1.1,2.2
3420,2021-11-07,충남 당진시,36.97574364,126.6614966,129,서산(농),26.86,True,2.2,5.6
3421,2021-11-07,경기 평택시,36.94047463,126.9159174,119,수원,37.41,True,2.1,5.5
3422,2021-11-07,충남 서산시,36.78743055,126.5139883,129,서산(농),2.22,True,2.2,5.6
3423,2021-11-07,경기 안성시,37.07366101,127.3640925,203,이천,23.69,True,1.2,4.1
3424,2021-11-07,충남 아산시,36.78166212,127.005802,232,천안,25.64,True,2.1,5.5
3425,2021-11-07,강원 양구군,38.1833163,128.0368833,211,인제,17.83,True,1.5,3.7
3426,2021-11-07,경기 안성시,37.07274513,127.4017,203,이천,22.49,True,1.2,4.1
3427,2021-11-07,전남 곡성군,35.12903134,127.2764589,174,순천,14.75,True,2.2,6.6
3428,2021-11-07,부산 사상구,35.18924951,128.9919907,159,부산,10.08,True,3.4,5.6
3429,2021-11-08,경기 광주시,37.47722204,127.3047812,202,양평,16.79,True,2.1,6.9
3430,2021-11-08,경기 용인시 기흥구,37.30521151,127.1031946,119,수원,11.05,True,3.1,7.2
3431,2021-11-08,충남 천안시 서북구,36.87401374,127.0998181,232,천안,21.19,True,2.3,5.5
3432,2021-11-08,충북 청주시 흥덕구,36.67768042,127.327385,181,서청주,6.61,True,,
3433,2021-11-08,경기 양평군,37.49963976,127.5102606,202,양평,1.85,True,2.1,6.9
3434,2021-11-08,충남 당진시,36.79493373,126.7479376,177,홍성,16.19,True,2.5,5.3
3435,2021-11-08,충남 당진시,36.80398837,126.7583253,177,홍성,17.45,True,2.5,5.3
3436,2021-11-08,서울 강북구,37.63397569,127.0291369,108,서울,8.92,True,3.2,9.3
3437,2021-11-08,경남 진주시,35.18501136,128.0944637,192,진주,5.48,True,0.6,3.9
3438,2021-11-08,경북 포항시 북구,36.0801228,129.3349887,138,포항,6.71,True,3.3,6.8
3439,2021-11-08,경기 의정부시,37.74357462,127.0946273,98,동두천,17.86,True,2.8,8.6
3440,2021-11-08,서울 양천구,37.5392615,126.833742,108,서울,12.18,True,3.2,9.3
3441,2021-11-09,부산 영도구,35.07818077,129.0734306,159,부산,4.79,True,4.7,10.7
3442,2021-11-09,서울 강서구,37.55023205,126.8149935,108,서울,13.5,True,2.4,5.1
3443,2021-11-09,경기 화성시,37.24740841,126.8486099,119,수원,12.41,True,1.4,3.4
3444,2021-11-09,대구 동구,35.88871548,128.6289219,143,대구,0.98,True,2.7,5.4
3445,2021-11-09,대구 동구,35.88871548,128.6289219,143,대구,0.98,True,2.7,5.4
3446,2021-11-09,서울 구로구,37.49210124,126.8705453,108,서울,12.18,True,2.4,5.1
3447,2021-11-09,경북 포항시 남구,36.02657372,129.340712,138,포항,3.58,True,3.3,6.1
3448,2021-11-09,전남 순천시,34.96027722,127.4892487,174,순천,12.8,True,3.0,7.5
3449,2021-11-09,경기 용인시 수지구,37.33148612,127.104166,119,수원,12.4,True,1.4,3.4
3450,2021-11-09,경기 남양주시,37.6835302,127.3025532,202,양평,27.49,True,1.0,2.9
3451,2021-11-09,경기 화성시,37.10231502,126.8538078,119,수원,22.2,True,1.4,3.4
3452,2021-11-09,대전 유성구,36.31411291,127.3183958,133,대전,8.04,True,1.8,3.5
3453,2021-11-09,충남 아산시,36.80929719,126.9793871,232,천안,28.38,True,1.6,4.7
3454,2021-11-09,전남 담양군,35.18221495,127.0134268,156,광주,11.12,True,2.5,6.0
3455,2021-11-09,경기 시흥시,37.37283775,126.8571611,119,수원,15.92,True,1.4,3.4
3456,2021-11-09,경북 구미시,36.12287726,128.3739672,279,구미,4.87,True,1.0,3.2
3457,2021-11-09,충남 보령시,36.34143048,126.6077689,235,보령,4.78,True,2.2,5.2
3458,2021-11-09,경기 양주시,37.91894031,126.9981595,98,동두천,5.8,True,1.8,4.5
3459,2021-11-09,대전 대덕구,36.36577486,127.4019697,133,대전,2.76,True,1.8,3.5
3460,2021-11-09,전북 전주시 덕진구,35.8647743,127.1158994,146,전주,2.66,True,3.0,7.0
3461,2021-11-09,서울 동작구,37.51246108,126.9375937,108,서울,7.01,True,2.4,5.1
3462,2021-11-09,서울 송파구,37.50113283,127.1423519,108,서울,17.42,True,2.4,5.1
3463,2021-11-09,서울 양천구,37.53101248,126.8326034,108,서울,12.57,True,2.4,5.1
3464,2021-11-09,인천 서구,37.49054239,126.6755366,112,인천,4.69,True,3.2,7.4
3465,2021-11-09,충북 충주시,37.0571723,127.8699053,127,충주,12.11,True,1.4,3.3
3466,2021-11-09,충북 충주시,37.04384044,127.8620176,127,충주,11.45,True,1.4,3.3
3467,2021-11-09,충북 충주시,37.04117404,127.859379,127,충주,11.41,True,1.4,3.3
3468,2021-11-09,경남 창원시 진해구,35.15585925,128.7058517,255,북창원,8.43,True,1.0,2.8
3469,2021-11-10,경기 김포시,37.67321276,126.5759856,201,강화,12.03,True,1.7,4.8
3470,2021-11-10,경기 남양주시,37.64764474,127.2511704,108,서울,26.53,True,2.5,5.7
3471,2021-11-10,제주특별자치도 제주시,33.52323592,126.5648423,184,제주,3.41,True,7.0,10.0
3472,2021-11-10,울산 울주군,35.48621689,129.1208593,257,양산시,21.88,True,2.5,5.8
3473,2021-11-10,경남 함양군,35.5141893,127.8007604,264,함양군,5.02,True,3.3,5.2
3474,2021-11-10,경기 여주시,37.29486155,127.6440591,203,이천,14.55,True,1.4,3.3
3475,2021-11-10,충북 청주시 상당구,36.64118778,127.4913147,131,청주,4.52,True,1.1,3.2
3476,2021-11-10,제주특별자치도 서귀포시,33.28220575,126.39778,189,서귀포,16.08,True,2.0,3.3
3477,2021-11-10,제주특별자치도 서귀포시,33.28492767,126.399002,189,서귀포,16.05,True,2.0,3.3
3478,2021-11-10,경기 안양시 동안구,37.37339504,126.957679,119,수원,11.5,True,2.1,6.3
3479,2021-11-10,경기 하남시,37.54135164,127.2239817,108,서울,23.0,True,2.5,5.7
3480,2021-11-10,경기 시흥시,37.34783952,126.7856687,119,수원,19.55,True,2.1,6.3
3481,2021-11-10,경기 안산시 단원구,37.30140128,126.8170559,119,수원,15.23,True,2.1,6.3
3482,2021-11-10,경남 밀양시,35.50876274,128.7456716,288,밀양,1.92,True,1.5,4.7
3483,2021-11-10,대구 북구,35.93484771,128.5667043,143,대구,7.26,True,3.1,5.3
3484,2021-11-10,제주특별자치도 제주시,33.51268125,126.5431779,184,제주,1.26,True,7.0,10.0
3485,2021-11-10,울산 울주군,35.43719718,129.2410716,152,울산,18.23,True,2.0,4.8
3486,2021-11-10,경기 안성시,37.01583107,127.164669,232,천안,30.39,True,0.5,2.2
3487,2021-11-10,서울 광진구,37.55037586,127.0886335,108,서울,11.08,True,2.5,5.7
3488,2021-11-10,경기 의왕시,37.39039332,126.9766767,119,수원,13.15,True,2.1,6.3
3489,2021-11-11,강원 홍천군,37.58771893,127.8615572,212,홍천,10.79,True,1.8,4.2
3490,2021-11-11,강원 횡성군,37.5206177,127.9527726,212,홍천,19.21,True,1.8,4.2
3491,2021-11-11,부산 북구,35.223829,129.0045719,257,양산시,9.4,True,2.1,4.8
3492,2021-11-11,경기 남양주시,37.69983127,127.1666216,108,서울,22.73,True,2.9,6.8
3493,2021-11-11,경북 예천군,36.52988411,128.3738723,273,문경,22.83,True,3.5,5.1
3494,2021-11-11,경기 고양시 일산동구,37.66196793,126.7881319,108,서울,18.61,True,2.9,6.8
3495,2021-11-11,광주 서구,35.16715819,126.8381105,156,광주,4.9,True,0.8,2.7
3496,2021-11-11,경기 양주시,37.8560881,127.0645437,98,동두천,5.11,True,2.1,6.6
3497,2021-11-11,경기 김포시,37.61208402,126.7265282,112,인천,17.42,True,4.3,8.4
3498,2021-11-11,경북 포항시 북구,36.02157459,129.3550164,138,포항,2.53,True,3.6,6.5
3499,2021-11-11,서울 송파구,37.4667478,127.1244379,108,서울,18.2,True,2.9,6.8
3500,2021-11-11,제주특별자치도 제주시,33.52890389,126.6863309,184,제주,14.61,True,5.9,12.6
3501,2021-11-11,경기 평택시,37.0340201,126.9857414,119,수원,26.5,True,2.3,6.6
3502,2021-11-11,인천 미추홀구,37.4364102,126.6811764,112,인천,6.76,True,4.3,8.4
3503,2021-11-11,경기 파주시,37.71185026,126.7626052,99,파주,19.36,True,1.6,5.6
3504,2021-11-11,충북 음성군,36.96570429,127.4980271,232,천안,29.06,True,1.0,4.1
3505,2021-11-11,인천 연수구,37.39272047,126.6470143,112,인천,9.65,True,4.3,8.4
3506,2021-11-11,경기 하남시,37.52302009,127.1991791,108,서울,21.27,True,2.9,6.8
3507,2021-11-11,경기 김포시,37.62697039,126.6870872,112,인천,17.48,True,4.3,8.4
3508,2021-11-11,서울 금천구,37.47707602,126.9109307,108,서울,11.55,True,2.9,6.8
3509,2021-11-11,제주특별자치도 제주시,33.44419295,126.7743802,184,제주,23.99,True,5.9,12.6
3510,2021-11-11,경기 구리시,37.61125808,127.1301277,108,서울,15.14,True,2.9,6.8
3511,2021-11-12,경남 김해시,35.27556792,128.7366233,255,북창원,7.97,True,1.3,3.5
3512,2021-11-12,제주특별자치도 제주시,33.44260993,126.7822128,184,제주,24.73,True,5.9,8.6
3513,2021-11-12,경기 여주시,37.25836692,127.6949164,203,이천,18.66,True,1.3,3.8
3514,2021-11-12,경남 창원시 의창구,35.25015191,128.6095526,255,북창원,6.3,True,1.3,3.5
3515,2021-11-12,서울 마포구,37.57428621,126.9010122,108,서울,5.72,True,2.6,5.8
3516,2021-11-12,충남 천안시 동남구,36.76733274,127.1309014,232,천안,14.42,True,0.9,3.3
3517,2021-11-12,서울 영등포구,37.52437551,126.8939032,108,서울,8.22,True,2.6,5.8
3518,2021-11-12,경기 수원시 권선구,37.25793807,127.0252313,119,수원,3.88,True,2.1,5.8
3519,2021-11-12,강원 원주시,37.34416645,127.9296967,114,원주,1.67,True,1.3,4.0
3520,2021-11-12,전북 순창군,35.37186137,127.145965,254,순창군,1.58,True,0.9,5.5
3521,2021-11-12,대구 달서구,35.85705053,128.5189054,143,대구,9.55,True,3.8,7.0
3522,2021-11-12,인천 미추홀구,37.46096276,126.6810924,112,인천,5.3,True,3.5,5.9
3523,2021-11-12,전남 순천시,34.89389652,127.5095263,266,광양시,17.47,True,1.3,3.4
3524,2021-11-12,인천 중구,37.51295396,126.5423545,112,인천,8.27,True,3.5,5.9
3525,2021-11-12,충남 서산시,36.82378492,126.378917,129,서산(농),11.81,True,1.9,5.8
3526,2021-11-12,경기 광주시,37.392981,127.2340961,202,양평,25.33,True,2.0,4.5
3527,2021-11-12,경기 성남시 분당구,37.38364677,127.1224405,119,수원,17.33,True,2.1,5.8
3528,2021-11-12,경기 오산시,37.14050802,127.032595,119,수원,15.24,True,2.1,5.8
3529,2021-11-12,인천 서구,37.55114558,126.6460655,112,인천,8.38,True,3.5,5.9
3530,2021-11-12,울산 중구,35.57329344,129.3055062,152,울산,2.83,True,2.0,4.7
3531,2021-11-12,충남 태안군,36.50915621,126.3731482,235,보령,26.1,True,0.8,3.2
3532,2021-11-12,서울 금천구,37.47502014,126.8787116,108,서울,13.18,True,2.6,5.8
3533,2021-11-12,경기 남양주시,37.60203871,127.2249243,108,서울,23.09,True,2.6,5.8
3534,2021-11-12,서울 성북구,37.59653502,126.9850312,108,서울,3.27,True,2.6,5.8
3535,2021-11-12,대구 동구,35.88421648,128.6538641,143,대구,3.14,True,3.8,7.0
3536,2021-11-12,서울 성북구,37.59639613,126.9843646,108,서울,3.23,True,2.6,5.8
3537,2021-11-12,경기 여주시,37.31741239,127.5365967,203,이천,7.53,True,1.3,3.8
3538,2021-11-12,경기 양주시,37.9255784,126.9990481,98,동두천,6.02,True,1.6,5.8
3539,2021-11-12,충북 보은군,36.52854066,127.8198141,226,보은,8.9,True,1.3,3.6
3540,2021-11-12,충남 아산시,36.86637486,127.048851,232,천안,24.59,True,0.9,3.3
3541,2021-11-12,경기 용인시 기흥구,37.24077546,127.1344989,119,수원,13.66,True,2.1,5.8
3542,2021-11-13,경기 양주시,37.79570523,126.9900249,98,동두천,13.34,True,0.6,2.9
3543,2021-11-13,경기 용인시 수지구,37.29682322,127.0797249,119,수원,8.79,True,1.2,3.0
3544,2021-11-13,충남 금산군,36.21779467,127.5162406,238,금산,12.85,True,0.6,2.7
3545,2021-11-13,경기 광명시,37.46079969,126.8811563,108,서울,14.39,True,1.5,3.3
3546,2021-11-13,대구 달성군,35.79394857,128.6075655,143,대구,10.2,True,1.1,3.7
3547,2021-11-13,충남 서산시,36.61725483,126.4059477,129,서산(농),19.16,True,1.1,4.8
3548,2021-11-13,강원 강릉시,37.68620189,129.0362462,105,강릉,14.69,True,2.9,4.7
3549,2021-11-13,대전 유성구,36.39068714,127.3240043,133,대전,4.78,True,0.8,2.2
3550,2021-11-13,서울 강서구,37.55614868,126.8532396,108,서울,10.07,True,1.5,3.3
3551,2021-11-13,전북 고창군,35.52508299,126.5535451,251,고창군,16.99,True,0.6,3.2
3552,2021-11-13,인천 서구,37.55967283,126.6744514,112,인천,10.11,True,2.1,4.6
3553,2021-11-13,강원 인제군,38.10252351,128.1869544,211,인제,5.05,True,1.1,4.7
3554,2021-11-13,강원 인제군,38.10149583,128.1856768,211,인제,4.9,True,1.1,4.7
3555,2021-11-13,경남 밀양시,35.50965345,128.8486341,288,밀양,9.68,True,0.5,3.0
3556,2021-11-13,강원 영월군,37.20449737,128.3766578,121,영월,7.6,True,0.6,3.2
3557,2021-11-13,충남 서산시,36.66144352,126.3822266,129,서산(농),16.08,True,1.1,4.8
3558,2021-11-13,부산 동래구,35.19388969,129.0900648,159,부산,11.24,True,2.8,5.1
3559,2021-11-13,서울 동작구,37.49279754,126.9784236,108,서울,8.81,True,1.5,3.3
